user_id,timestamp,ticker,amount,best_model,metric_name,metric_value,estimated_profit,current_price,forecast_end_price,change_pct
456703150,2026-01-27T10:30:02.823858+00:00,AAPL,1000.0,"ARIMA(5, 1, 0)",RMSE,9.104016,0.792729,255.410004,255.496252,0.033769
456703150,2026-01-27T10:32:37.300667+00:00,NVDA,1000.0,LSTM,RMSE,10.634698,0.0,186.470001,174.114591,-6.625951
456703150,2026-01-27T10:34:09.694137+00:00,NVDA,1000000.0,LSTM,RMSE,11.376067,1163.506913,186.470001,185.360662,-0.594916
456703150,2026-01-27T10:35:39.584276+00:00,SPY,1000000.0,LSTM,RMSE,8.911131,0.0,692.72998,705.878598,1.898087
456703150,2026-01-27T10:52:26.278004+00:00,NVDA,1000000.0,"ARIMA(0, 1, 3)",RMSE_WF,19.207053,0.0,186.470001,186.464932,-0.002718
456703150,2026-01-27T10:53:20.251627+00:00,AAPL,1000000.0,"ARIMA(1, 1, 3)",RMSE_WF,14.680911,0.0,255.410004,255.776915,0.143656
456703150,2026-01-27T10:55:18.266787+00:00,INTC,1000000.0,"ARIMA(2, 1, 3)",RMSE_WF,6.023959,189117.85932,42.490002,42.440186,-0.117241
456703150,2026-01-27T11:07:08.222346+00:00,INTC,1000.0,"ARIMA(2, 1, 3)",RMSE_WF,6.019176,188.9802,42.490002,42.440659,-0.116127
456703150,2026-01-27T11:16:00.398913+00:00,INTC,10000.0,"ARIMA(2, 1, 3)",RMSE_WF,6.019176,1889.802,42.490002,42.440659,-0.116127
